Method,Matrix Size,Power,Time (milliseconds)
Row,1,250,0.138
Row,1,250,0.124
Row,1,250,0.121
Row,1,500,0.463
Row,1,500,0.131
Row,1,500,0.131
Row,1,500,0.133
Row,1,500,0.137
Row,1,500,0.585
Row,1,500,0.136
Row,1,500,0.13
Row,1,500,0.122
Row,1,500,0.121
Row,1,1000,0.331
Row,1,1000,0.146
Row,1,1000,0.266
Row,1,1000,0.131
Row,1,1000,0.132
Row,1,1000,0.548
Row,1,1000,0.151
Row,1,1000,0.13
Row,1,1000,0.126
Row,1,1000,0.125
Row,1,2000,1.008
Row,1,2000,0.15
Row,1,2000,0.156
Row,1,2000,0.152
Row,1,2000,0.198
Row,1,2000,0.426
Row,1,2000,0.146
Row,1,2000,0.142
Row,1,2000,0.147
Row,1,2000,0.14
Row,1,3000,0.636
Row,1,3000,0.161
Row,1,3000,0.163
Row,1,3000,0.179
Row,1,3000,0.162
Row,1,3000,0.739
Row,1,3000,0.291
Row,1,3000,0.16
Row,1,3000,0.154
Row,1,3000,0.153
Row,1,5000,0.398
Row,1,5000,0.152
Row,1,5000,0.15
Row,1,5000,0.339
Row,1,5000,0.15
Row,1,5000,0.281
Row,1,5000,0.389
Row,1,5000,0.148
Row,1,5000,0.146
Row,1,5000,0.146
Row,1,7500,0.992
Row,1,7500,0.198
Row,1,7500,0.177
Row,1,7500,0.176
Row,1,7500,0.176
Row,1,7500,0.811
Row,1,7500,0.242
Row,1,7500,0.25
Row,1,7500,0.179
Row,1,7500,0.177
Row,1,10000,0.975
Row,1,10000,0.162
Row,1,10000,0.16
Row,1,10000,0.2
Row,1,10000,0.159
Row,1,10000,0.741
Row,1,10000,0.258
Row,1,10000,0.253
Row,1,10000,0.155
Row,1,10000,0.161
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,1,0.000992
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,1,0.000896
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,1,0.001696
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,1,0.001024
CUDA-Column-wise,2,2,0.005952
CUDA-Column-wise,2,2,0.00512
CUDA-Column-wise,2,2,0.005344
CUDA-Column-wise,2,2,0.00512
CUDA-Column-wise,2,2,0.00512
CUDA-Column-wise,2,2,0.00544
CUDA-Column-wise,2,2,0.00512
CUDA-Column-wise,2,2,0.00512
CUDA-Column-wise,2,2,0.005024
CUDA-Column-wise,2,2,0.004992
CUDA-Column-wise,2,5,0.018112
CUDA-Column-wise,2,5,0.01664
CUDA-Column-wise,2,5,0.017408
CUDA-Column-wise,2,5,0.017408
CUDA-Column-wise,2,5,0.017312
CUDA-Column-wise,2,5,0.018432
CUDA-Column-wise,2,5,0.017408
CUDA-Column-wise,2,5,0.018432
CUDA-Column-wise,2,5,0.017088
CUDA-Column-wise,2,5,0.017408
CUDA-Column-wise,2,10,0.038944
CUDA-Column-wise,2,10,0.03616
CUDA-Column-wise,2,10,0.036256
CUDA-Column-wise,2,10,0.036128
CUDA-Column-wise,2,10,0.041632
CUDA-Column-wise,2,10,0.037792
CUDA-Column-wise,2,10,0.036864
CUDA-Column-wise,2,10,0.036864
CUDA-Column-wise,2,10,0.036864
CUDA-Column-wise,2,10,0.036864
CUDA-Column-wise,2,25,0.09728
CUDA-Column-wise,2,25,0.096288
CUDA-Column-wise,2,25,0.095488
CUDA-Column-wise,2,25,0.096992
CUDA-Column-wise,2,25,0.097088
CUDA-Column-wise,2,25,0.098368
CUDA-Column-wise,2,25,0.097536
CUDA-Column-wise,2,25,0.09728
CUDA-Column-wise,2,25,0.09824
CUDA-Column-wise,2,25,0.097376
CUDA-Column-wise,2,50,0.201536
CUDA-Column-wise,2,50,0.197888
CUDA-Column-wise,2,50,0.198656
CUDA-Column-wise,2,50,0.19968
CUDA-Column-wise,2,50,0.19968
CUDA-Column-wise,2,50,0.202112
CUDA-Column-wise,2,50,0.197984
CUDA-Column-wise,2,50,0.202912
CUDA-Column-wise,2,50,0.197632
CUDA-Column-wise,2,50,0.198656
CUDA-Column-wise,2,100,0.397472
CUDA-Column-wise,2,100,0.396288
CUDA-Column-wise,2,100,0.401312
CUDA-Column-wise,2,100,0.393632
CUDA-Column-wise,2,100,0.392192
CUDA-Column-wise,2,100,0.39936
CUDA-Column-wise,2,100,0.398336
CUDA-Column-wise,2,100,0.399296
CUDA-Column-wise,2,100,0.397312
CUDA-Column-wise,2,100,0.394496
CUDA-Column-wise,2,250,0.980608
CUDA-Column-wise,2,250,0.968512
CUDA-Column-wise,2,250,0.971392
CUDA-Column-wise,2,250,0.972864
CUDA-Column-wise,2,250,0.970496
CUDA-Column-wise,2,250,0.985344
CUDA-Column-wise,2,250,0.974848
CUDA-Column-wise,2,250,0.973984
CUDA-Column-wise,2,250,0.976896
CUDA-Column-wise,2,250,0.979136
CUDA-Column-wise,2,500,1.963744
CUDA-Column-wise,2,500,1.956864
CUDA-Column-wise,2,500,1.959968
CUDA-Column-wise,2,500,1.952768
CUDA-Column-wise,2,500,1.964032
CUDA-Column-wise,2,500,1.9672
CUDA-Column-wise,2,500,1.964064
CUDA-Column-wise,2,500,1.969824
CUDA-Column-wise,2,500,1.958112
CUDA-Column-wise,2,500,1.970208
CUDA-Column-wise,2,1000,3.922912
CUDA-Column-wise,2,1000,3.9168
CUDA-Column-wise,2,1000,3.900416
CUDA-Column-wise,2,1000,3.90144
CUDA-Column-wise,2,1000,3.903392
CUDA-Column-wise,2,1000,3.8872
CUDA-Column-wise,2,1000,3.890176
CUDA-Column-wise,2,1000,3.88016
CUDA-Column-wise,2,1000,3.90144
CUDA-Column-wise,2,1000,3.898368
CUDA-Column-wise,2,2000,7.909632
CUDA-Column-wise,2,2000,7.90256
CUDA-Column-wise,2,2000,7.855264
CUDA-Column-wise,2,2000,7.847744
CUDA-Column-wise,2,2000,7.824992
CUDA-Column-wise,2,2000,7.885856
CUDA-Column-wise,2,2000,7.856128
CUDA-Column-wise,2,2000,7.906304
CUDA-Column-wise,2,2000,7.834848
CUDA-Column-wise,2,2000,7.826432
CUDA-Column-wise,2,3000,11.847008
CUDA-Column-wise,2,3000,11.740288
CUDA-Column-wise,2,3000,11.774112
CUDA-Column-wise,2,3000,11.773632
CUDA-Column-wise,2,3000,11.784192
CUDA-Column-wise,2,3000,11.7768
CUDA-Column-wise,2,3000,11.76576
CUDA-Column-wise,2,3000,11.695136
CUDA-Column-wise,2,3000,11.749376
CUDA-Column-wise,2,3000,11.692224
CUDA-Column-wise,2,5000,19.330273
CUDA-Column-wise,2,5000,19.554304
CUDA-Column-wise,2,5000,19.372801
CUDA-Column-wise,2,5000,19.274401
CUDA-Column-wise,2,5000,19.249985
CUDA-Column-wise,2,5000,19.706272
CUDA-Column-wise,2,5000,19.886368
CUDA-Column-wise,2,5000,19.690304
CUDA-Column-wise,2,5000,19.647167
CUDA-Column-wise,2,5000,19.61248
CUDA-Column-wise,2,7500,29.121536
CUDA-Column-wise,2,7500,28.998655
CUDA-Column-wise,2,7500,28.953505
CUDA-Column-wise,2,7500,28.600321
CUDA-Column-wise,2,7500,28.616863
CUDA-Column-wise,2,7500,29.158304
CUDA-Column-wise,2,7500,29.064192
CUDA-Column-wise,2,7500,29.029087
CUDA-Column-wise,2,7500,28.906113
CUDA-Column-wise,2,7500,28.913664
CUDA-Column-wise,2,10000,37.912609
CUDA-Column-wise,2,10000,37.810017
CUDA-Column-wise,2,10000,38.006783
CUDA-Column-wise,2,10000,37.824512
CUDA-Column-wise,2,10000,37.588993
CUDA-Column-wise,2,10000,39.206017
CUDA-Column-wise,2,10000,39.015423
CUDA-Column-wise,2,10000,38.953632
CUDA-Column-wise,2,10000,39.033825
CUDA-Column-wise,2,10000,38.965504
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,1,0.000832
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,1,0.00176
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,1,0.000768
CUDA-Element-wise,2,1,0.001024
CUDA-Element-wise,2,2,0.00512
CUDA-Element-wise,2,2,0.00512
CUDA-Element-wise,2,2,0.00512
CUDA-Element-wise,2,2,0.005056
CUDA-Element-wise,2,2,0.00512
CUDA-Element-wise,2,2,0.004512
CUDA-Element-wise,2,2,0.004896
CUDA-Element-wise,2,2,0.004832
CUDA-Element-wise,2,2,0.004224
CUDA-Element-wise,2,2,0.004992
CUDA-Element-wise,2,5,0.016384
CUDA-Element-wise,2,5,0.016384
CUDA-Element-wise,2,5,0.016512
CUDA-Element-wise,2,5,0.017312
CUDA-Element-wise,2,5,0.01728
CUDA-Element-wise,2,5,0.016512
CUDA-Element-wise,2,5,0.016416
CUDA-Element-wise,2,5,0.017184
CUDA-Element-wise,2,5,0.016576
CUDA-Element-wise,2,5,0.017088
CUDA-Element-wise,2,10,0.03584
CUDA-Element-wise,2,10,0.035872
CUDA-Element-wise,2,10,0.035744
CUDA-Element-wise,2,10,0.035808
CUDA-Element-wise,2,10,0.035488
CUDA-Element-wise,2,10,0.040768
CUDA-Element-wise,2,10,0.03584
CUDA-Element-wise,2,10,0.035712
CUDA-Element-wise,2,10,0.03584
CUDA-Element-wise,2,10,0.03584
CUDA-Element-wise,2,25,0.094336
CUDA-Element-wise,2,25,0.094048
CUDA-Element-wise,2,25,0.095104
CUDA-Element-wise,2,25,0.094208
CUDA-Element-wise,2,25,0.095232
CUDA-Element-wise,2,25,0.094432
CUDA-Element-wise,2,25,0.09488
CUDA-Element-wise,2,25,0.094112
CUDA-Element-wise,2,25,0.094976
CUDA-Element-wise,2,25,0.094208
CUDA-Element-wise,2,50,0.192512
CUDA-Element-wise,2,50,0.192512
CUDA-Element-wise,2,50,0.193568
CUDA-Element-wise,2,50,0.193536
CUDA-Element-wise,2,50,0.192832
CUDA-Element-wise,2,50,0.192512
CUDA-Element-wise,2,50,0.193536
CUDA-Element-wise,2,50,0.19456
CUDA-Element-wise,2,50,0.193536
CUDA-Element-wise,2,50,0.194784
CUDA-Element-wise,2,100,0.384
CUDA-Element-wise,2,100,0.384
CUDA-Element-wise,2,100,0.382656
CUDA-Element-wise,2,100,0.386112
CUDA-Element-wise,2,100,0.385664
CUDA-Element-wise,2,100,0.3864
CUDA-Element-wise,2,100,0.386048
CUDA-Element-wise,2,100,0.384928
CUDA-Element-wise,2,100,0.385024
CUDA-Element-wise,2,100,0.387072
CUDA-Element-wise,2,250,0.943936
CUDA-Element-wise,2,250,0.948224
CUDA-Element-wise,2,250,0.951072
CUDA-Element-wise,2,250,0.948576
CUDA-Element-wise,2,250,0.949248
CUDA-Element-wise,2,250,0.962624
CUDA-Element-wise,2,250,0.957184
CUDA-Element-wise,2,250,0.955392
CUDA-Element-wise,2,250,0.962592
CUDA-Element-wise,2,250,0.95856
CUDA-Element-wise,2,500,1.917888
CUDA-Element-wise,2,500,1.915872
CUDA-Element-wise,2,500,1.926208
CUDA-Element-wise,2,500,1.939104
CUDA-Element-wise,2,500,1.92
CUDA-Element-wise,2,500,1.926144
CUDA-Element-wise,2,500,1.918976
CUDA-Element-wise,2,500,1.93136
CUDA-Element-wise,2,500,1.942208
CUDA-Element-wise,2,500,1.928192
CUDA-Element-wise,2,1000,3.991648
CUDA-Element-wise,2,1000,3.92704
CUDA-Element-wise,2,1000,3.907488
CUDA-Element-wise,2,1000,3.895296
CUDA-Element-wise,2,1000,3.974112
CUDA-Element-wise,2,1000,3.874176
CUDA-Element-wise,2,1000,3.81168
CUDA-Element-wise,2,1000,3.802112
CUDA-Element-wise,2,1000,3.812448
CUDA-Element-wise,2,1000,3.780224
CUDA-Element-wise,2,2000,7.819392
CUDA-Element-wise,2,2000,7.803936
CUDA-Element-wise,2,2000,7.806336
CUDA-Element-wise,2,2000,7.78752
CUDA-Element-wise,2,2000,7.800832
CUDA-Element-wise,2,2000,7.813344
CUDA-Element-wise,2,2000,7.810048
CUDA-Element-wise,2,2000,7.886016
CUDA-Element-wise,2,2000,7.816192
CUDA-Element-wise,2,2000,7.833792
CUDA-Element-wise,2,3000,11.762592
CUDA-Element-wise,2,3000,11.776
CUDA-Element-wise,2,3000,11.710464
CUDA-Element-wise,2,3000,11.809856
CUDA-Element-wise,2,3000,11.751488
CUDA-Element-wise,2,3000,11.483104
CUDA-Element-wise,2,3000,11.439328
CUDA-Element-wise,2,3000,11.410432
CUDA-Element-wise,2,3000,11.428096
CUDA-Element-wise,2,3000,11.355136
CUDA-Element-wise,2,5000,18.876448
CUDA-Element-wise,2,5000,18.989759
CUDA-Element-wise,2,5000,18.853825
CUDA-Element-wise,2,5000,18.938881
CUDA-Element-wise,2,5000,18.825024
CUDA-Element-wise,2,5000,19.296608
CUDA-Element-wise,2,5000,19.322912
CUDA-Element-wise,2,5000,19.24608
CUDA-Element-wise,2,5000,19.129345
CUDA-Element-wise,2,5000,19.021984
CUDA-Element-wise,2,7500,27.797888
CUDA-Element-wise,2,7500,27.739361
CUDA-Element-wise,2,7500,27.884544
CUDA-Element-wise,2,7500,27.760639
CUDA-Element-wise,2,7500,27.662336
CUDA-Element-wise,2,7500,28.555519
CUDA-Element-wise,2,7500,28.392448
CUDA-Element-wise,2,7500,28.036736
CUDA-Element-wise,2,7500,27.994112
CUDA-Element-wise,2,7500,27.884735
CUDA-Element-wise,2,10000,36.686047
CUDA-Element-wise,2,10000,36.685726
CUDA-Element-wise,2,10000,36.661247
CUDA-Element-wise,2,10000,36.515839
CUDA-Element-wise,2,10000,36.47488
CUDA-Element-wise,2,10000,38.779167
CUDA-Element-wise,2,10000,38.724609
CUDA-Element-wise,2,10000,38.327873
CUDA-Element-wise,2,10000,38.23616
CUDA-Element-wise,2,10000,38.155266
CUDA-Row-wise,2,1,0.001952
CUDA-Row-wise,2,1,0.001024
CUDA-Row-wise,2,1,0.000768
CUDA-Row-wise,2,1,0.001024
CUDA-Row-wise,2,1,0.001728
CUDA-Row-wise,2,1,0.001024
CUDA-Row-wise,2,1,0.001024
CUDA-Row-wise,2,1,0.001024
CUDA-Row-wise,2,1,0.001024
CUDA-Row-wise,2,1,0.00176
CUDA-Row-wise,2,2,0.010976
CUDA-Row-wise,2,2,0.005152
CUDA-Row-wise,2,2,0.005056
CUDA-Row-wise,2,2,0.005088
CUDA-Row-wise,2,2,0.004864
CUDA-Row-wise,2,2,0.011264
CUDA-Row-wise,2,2,0.00512
CUDA-Row-wise,2,2,0.004832
CUDA-Row-wise,2,2,0.005056
CUDA-Row-wise,2,2,0.004352
CUDA-Row-wise,2,5,0.022784
CUDA-Row-wise,2,5,0.016384
CUDA-Row-wise,2,5,0.017184
CUDA-Row-wise,2,5,0.018016
CUDA-Row-wise,2,5,0.022592
CUDA-Row-wise,2,5,0.023552
CUDA-Row-wise,2,5,0.017184
CUDA-Row-wise,2,5,0.018176
CUDA-Row-wise,2,5,0.017408
CUDA-Row-wise,2,5,0.017408
CUDA-Row-wise,2,10,0.043008
CUDA-Row-wise,2,10,0.036704
CUDA-Row-wise,2,10,0.036864
CUDA-Row-wise,2,10,0.041984
CUDA-Row-wise,2,10,0.036512
CUDA-Row-wise,2,10,0.043424
CUDA-Row-wise,2,10,0.03664
CUDA-Row-wise,2,10,0.036608
CUDA-Row-wise,2,10,0.03776
CUDA-Row-wise,2,10,0.036864
CUDA-Row-wise,2,25,0.1064
CUDA-Row-wise,2,25,0.096288
CUDA-Row-wise,2,25,0.095488
CUDA-Row-wise,2,25,0.095296
CUDA-Row-wise,2,25,0.095968
CUDA-Row-wise,2,25,0.103424
CUDA-Row-wise,2,25,0.096256
CUDA-Row-wise,2,25,0.09728
CUDA-Row-wise,2,25,0.096416
CUDA-Row-wise,2,25,0.100384
CUDA-Row-wise,2,50,0.205824
CUDA-Row-wise,2,50,0.198016
CUDA-Row-wise,2,50,0.197632
CUDA-Row-wise,2,50,0.1976
CUDA-Row-wise,2,50,0.198304
CUDA-Row-wise,2,50,0.205824
CUDA-Row-wise,2,50,0.197632
CUDA-Row-wise,2,50,0.197632
CUDA-Row-wise,2,50,0.198336
CUDA-Row-wise,2,50,0.198624
CUDA-Row-wise,2,100,0.403808
CUDA-Row-wise,2,100,0.395456
CUDA-Row-wise,2,100,0.396448
CUDA-Row-wise,2,100,0.397376
CUDA-Row-wise,2,100,0.398336
CUDA-Row-wise,2,100,0.410624
CUDA-Row-wise,2,100,0.402432
CUDA-Row-wise,2,100,0.39744
CUDA-Row-wise,2,100,0.400544
CUDA-Row-wise,2,100,0.39856
CUDA-Row-wise,2,250,1.020864
CUDA-Row-wise,2,250,0.99328
CUDA-Row-wise,2,250,0.991232
CUDA-Row-wise,2,250,0.989248
CUDA-Row-wise,2,250,0.977216
CUDA-Row-wise,2,250,1.006592
CUDA-Row-wise,2,250,1.002368
CUDA-Row-wise,2,250,0.99808
CUDA-Row-wise,2,250,0.992256
CUDA-Row-wise,2,250,0.980064
CUDA-Row-wise,2,500,2.009024
CUDA-Row-wise,2,500,1.998848
CUDA-Row-wise,2,500,1.964032
CUDA-Row-wise,2,500,1.965376
CUDA-Row-wise,2,500,1.963008
CUDA-Row-wise,2,500,2.016384
CUDA-Row-wise,2,500,1.997824
CUDA-Row-wise,2,500,1.968512
CUDA-Row-wise,2,500,1.9712
CUDA-Row-wise,2,500,1.97504
CUDA-Row-wise,2,1000,4.029248
CUDA-Row-wise,2,1000,3.936256
CUDA-Row-wise,2,1000,3.936576
CUDA-Row-wise,2,1000,3.939328
CUDA-Row-wise,2,1000,3.94528
CUDA-Row-wise,2,1000,3.970048
CUDA-Row-wise,2,1000,3.894464
CUDA-Row-wise,2,1000,3.884352
CUDA-Row-wise,2,1000,3.90144
CUDA-Row-wise,2,1000,3.893248
CUDA-Row-wise,2,2000,7.952384
CUDA-Row-wise,2,2000,7.86944
CUDA-Row-wise,2,2000,7.86576
CUDA-Row-wise,2,2000,7.880704
CUDA-Row-wise,2,2000,7.845632
CUDA-Row-wise,2,2000,7.903008
CUDA-Row-wise,2,2000,7.824448
CUDA-Row-wise,2,2000,7.815936
CUDA-Row-wise,2,2000,7.821216
CUDA-Row-wise,2,2000,7.861248
CUDA-Row-wise,2,3000,11.8016
CUDA-Row-wise,2,3000,11.69552
CUDA-Row-wise,2,3000,11.698336
CUDA-Row-wise,2,3000,11.763328
CUDA-Row-wise,2,3000,11.7904
CUDA-Row-wise,2,3000,11.908448
CUDA-Row-wise,2,3000,11.787328
CUDA-Row-wise,2,3000,11.8008
CUDA-Row-wise,2,3000,11.72176
CUDA-Row-wise,2,3000,11.745248
CUDA-Row-wise,2,5000,19.566879
CUDA-Row-wise,2,5000,19.471359
CUDA-Row-wise,2,5000,19.328863
CUDA-Row-wise,2,5000,19.382273
CUDA-Row-wise,2,5000,19.283968
CUDA-Row-wise,2,5000,19.862528
CUDA-Row-wise,2,5000,19.679232
CUDA-Row-wise,2,5000,19.582687
CUDA-Row-wise,2,5000,19.577728
CUDA-Row-wise,2,5000,19.498079
CUDA-Row-wise,2,7500,29.351936
CUDA-Row-wise,2,7500,29.184769
CUDA-Row-wise,2,7500,29.214785
CUDA-Row-wise,2,7500,28.923904
CUDA-Row-wise,2,7500,29.024351
CUDA-Row-wise,2,7500,29.333504
CUDA-Row-wise,2,7500,29.124607
CUDA-Row-wise,2,7500,29.127487
CUDA-Row-wise,2,7500,29.079264
CUDA-Row-wise,2,7500,28.924801
CUDA-Row-wise,2,10000,38.44096
CUDA-Row-wise,2,10000,38.158337
CUDA-Row-wise,2,10000,38.125278
CUDA-Row-wise,2,10000,37.901314
CUDA-Row-wise,2,10000,38.116322
CUDA-Row-wise,2,10000,39.012417
CUDA-Row-wise,2,10000,39.088127
CUDA-Row-wise,2,10000,39.026016
CUDA-Row-wise,2,10000,39.004513
CUDA-Row-wise,2,10000,38.975487
Column,2,1,0.121
Column,2,1,0.177
Column,2,1,0.122
Column,2,1,0.124
Column,2,1,0.097
Column,2,1,0.115
Column,2,1,0.1
Column,2,1,0.028
Column,2,1,0.022
Column,2,1,0.014
Column,2,2,0.09
Column,2,2,0.034
Column,2,2,0.031
Column,2,2,0.089
Column,2,2,0.119
Column,2,2,0.033
Column,2,2,0.031
Column,2,2,0.032
Column,2,2,0.03
Column,2,2,0.031
Column,2,5,0.153
Column,2,5,0.068
Column,2,5,0.064
Column,2,5,0.061
Column,2,5,0.061
Column,2,5,0.082
Column,2,5,0.082
Column,2,5,0.079
Column,2,5,0.079
Column,2,5,0.08
Column,2,10,0.078
Column,2,10,0.077
Column,2,10,0.076
Column,2,10,0.075
Column,2,10,0.076
Column,2,10,0.081
Column,2,10,0.081
Column,2,10,0.075
Column,2,10,0.078
Column,2,10,0.073
Column,2,25,0.107
Column,2,25,0.104
Column,2,25,0.104
Column,2,25,0.108
Column,2,25,0.104
Column,2,25,0.135
Column,2,25,0.143
Column,2,25,0.136
Column,2,25,0.145
Column,2,25,0.132
Column,2,50,0.119
Column,2,50,0.116
Column,2,50,0.116
Column,2,50,0.118
Column,2,50,0.118
Column,2,50,0.121
Column,2,50,0.118
Column,2,50,0.121
Column,2,50,0.12
Column,2,50,0.118
Column,2,100,0.136
Column,2,100,0.132
Column,2,100,0.13
Column,2,100,0.127
Column,2,100,0.128
Column,2,100,0.172
Column,2,100,0.182
Column,2,100,0.171
Column,2,100,0.206
Column,2,100,0.132
Column,2,250,0.189
Column,2,250,0.19
Column,2,250,0.189
Column,2,250,0.191
Column,2,250,0.193
Column,2,250,0.19
Column,2,250,0.19
Column,2,250,0.19
Column,2,250,0.197
Column,2,250,0.196
Column,2,500,0.2
Column,2,500,0.207
Column,2,500,0.204
Column,2,500,0.207
Column,2,500,0.207
Column,2,500,0.214
Column,2,500,0.218
Column,2,500,0.21
Column,2,500,0.214
Column,2,500,0.206
Column,2,1000,0.231
Column,2,1000,0.215
Column,2,1000,0.237
Column,2,1000,0.224
Column,2,1000,0.231
Column,2,1000,0.345
Column,2,1000,0.307
Column,2,1000,0.306
Column,2,1000,0.315
Column,2,1000,0.327
Column,2,2000,0.462
Column,2,2000,0.246
Column,2,2000,0.255
Column,2,2000,0.254
Column,2,2000,0.256
Column,2,2000,0.253
Column,2,2000,0.238
Column,2,2000,0.243
Column,2,2000,0.247
Column,2,2000,0.248
Column,2,3000,0.277
Column,2,3000,0.281
Column,2,3000,0.282
Column,2,3000,0.28
Column,2,3000,0.521
Column,2,3000,0.358
Column,2,3000,0.395
Column,2,3000,0.37
Column,2,3000,0.306
Column,2,3000,0.267
Column,2,5000,0.25
Column,2,5000,0.25
Column,2,5000,0.256
Column,2,5000,0.251
Column,2,5000,0.251
Column,2,5000,0.261
Column,2,5000,0.255
Column,2,5000,0.569
Column,2,5000,0.274
Column,2,5000,0.274
Column,2,7500,0.279
Column,2,7500,0.272
Column,2,7500,0.291
Column,2,7500,0.281
Column,2,7500,0.289
Column,2,7500,0.278
Column,2,7500,0.279
Column,2,7500,0.288
Column,2,7500,0.374
Column,2,7500,0.286
Column,2,10000,0.279
Column,2,10000,0.288
Column,2,10000,0.334
Column,2,10000,0.288
Column,2,10000,0.278
Column,2,10000,0.354
Column,2,10000,0.358
Column,2,10000,0.362
Column,2,10000,0.415
Column,2,10000,0.372
Dynamic Array,2,1,0.001
Dynamic Array,2,1,0.0
Dynamic Array,2,1,0.0
Dynamic Array,2,1,0.0
Dynamic Array,2,1,0.0
Dynamic Array,2,2,0.001
Dynamic Array,2,2,0.0
Dynamic Array,2,2,0.0
Dynamic Array,2,2,0.0
Dynamic Array,2,2,0.0
Dynamic Array,2,5,0.001
Dynamic Array,2,5,0.0
Dynamic Array,2,5,0.0
Dynamic Array,2,5,0.0
Dynamic Array,2,5,0.0
Dynamic Array,2,10,0.001
Dynamic Array,2,10,0.0
Dynamic Array,2,10,0.0
Dynamic Array,2,10,0.0
Dynamic Array,2,10,0.0
Dynamic Array,2,25,0.002
Dynamic Array,2,25,0.001
Dynamic Array,2,25,0.0
Dynamic Array,2,25,0.0
Dynamic Array,2,25,0.0
Dynamic Array,2,50,0.002
Dynamic Array,2,50,0.001
Dynamic Array,2,50,0.0
Dynamic Array,2,50,0.0
Dynamic Array,2,50,0.0
Dynamic Array,2,100,0.002
Dynamic Array,2,100,0.001
Dynamic Array,2,100,0.0
Dynamic Array,2,100,0.0
Dynamic Array,2,100,0.0
Dynamic Array,2,250,0.003
Dynamic Array,2,250,0.001
Dynamic Array,2,250,0.001
Dynamic Array,2,250,0.001
Dynamic Array,2,250,0.001
Dynamic Array,2,500,0.003
Dynamic Array,2,500,0.001
Dynamic Array,2,500,0.001
Dynamic Array,2,500,0.001
Dynamic Array,2,500,0.001
Dynamic Array,2,1000,0.004
Dynamic Array,2,1000,0.002
Dynamic Array,2,1000,0.001
Dynamic Array,2,1000,0.001
Dynamic Array,2,1000,0.001
Dynamic Array,2,2000,0.004
Dynamic Array,2,2000,0.002
Dynamic Array,2,2000,0.002
Dynamic Array,2,2000,0.002
Dynamic Array,2,2000,0.001
Dynamic Array,2,3000,0.005
Dynamic Array,2,3000,0.003
Dynamic Array,2,3000,0.002
Dynamic Array,2,3000,0.002
Dynamic Array,2,3000,0.002
Dynamic Array,2,5000,0.006
Dynamic Array,2,5000,0.003
Dynamic Array,2,5000,0.002
Dynamic Array,2,5000,0.002
Dynamic Array,2,5000,0.002
Dynamic Array,2,7500,0.008
Dynamic Array,2,7500,0.004
Dynamic Array,2,7500,0.003
Dynamic Array,2,7500,0.003
Dynamic Array,2,7500,0.003
Dynamic Array,2,10000,0.01
Dynamic Array,2,10000,0.004
Dynamic Array,2,10000,0.003
Dynamic Array,2,10000,0.003
Dynamic Array,2,10000,0.003
Python Array,2,1,0.0
Python Array,2,1,0.0
Python Array,2,1,0.0
Python Array,2,1,0.0
Python Array,2,1,0.0
Python Array,2,2,0.0
Python Array,2,2,0.0
Python Array,2,2,0.0
Python Array,2,2,0.0
Python Array,2,2,0.0
Python Array,2,5,0.0
Python Array,2,5,0.0
Python Array,2,5,0.0
Python Array,2,5,0.0
Python Array,2,5,0.0
Python Array,2,10,0.0
Python Array,2,10,0.0
Python Array,2,10,0.0
Python Array,2,10,0.0
Python Array,2,10,0.0
Python Array,2,25,0.0
Python Array,2,25,0.0
Python Array,2,25,0.0
Python Array,2,25,0.0
Python Array,2,25,0.0
Python Array,2,50,0.0
Python Array,2,50,0.0
Python Array,2,50,0.0
Python Array,2,50,0.0
Python Array,2,50,0.0
Python Array,2,100,0.0
Python Array,2,100,0.0
Python Array,2,100,0.0
Python Array,2,100,0.0
Python Array,2,100,0.0
Python Array,2,250,0.0
Python Array,2,250,0.0
Python Array,2,250,0.0
Python Array,2,250,0.0
Python Array,2,250,0.0
Python Array,2,500,0.0
Python Array,2,500,0.0
Python Array,2,500,0.0
Python Array,2,500,0.0
Python Array,2,500,0.0
Python Array,2,1000,0.0
Python Array,2,1000,0.0
Python Array,2,1000,0.0
Python Array,2,1000,0.0
Python Array,2,1000,0.0
Python Array,2,2000,0.0
Python Array,2,2000,0.0
Python Array,2,2000,0.0
Python Array,2,2000,0.0
Python Array,2,2000,0.0
Python Array,2,3000,0.0
Python Array,2,3000,0.0
Python Array,2,3000,0.0
Python Array,2,3000,0.0
Python Array,2,3000,0.0
Python Array,2,5000,0.0
Python Array,2,5000,0.0
Python Array,2,5000,0.0
Python Array,2,5000,0.0
Python Array,2,5000,0.0
Python Array,2,7500,0.0
Python Array,2,7500,0.0
Python Array,2,7500,0.0
Python Array,2,7500,0.0
Python Array,2,7500,0.0
Python Array,2,10000,0.0
Python Array,2,10000,0.0
Python Array,2,10000,0.0
Python Array,2,10000,0.0
